restaurant_id,date,total_sales,total_orders,ads_spend,ads_enabled,avg_rating,cancellation_rate,avg_preparation_time,avg_order_value,delivery_time
3,2022-07-09,5479153,112,117351,True,4.5,0.063,23,48921,39
4,2022-07-09,4192695,78,196195,True,4.6,0.134,34,53752,22
5,2022-07-09,3150795,56,132018,True,4.2,0.059,16,56264,34
6,2022-07-09,8328665,177,80159,True,4.8,0.113,28,47055,31
7,2022-07-09,4893054,80,0,False,3.8,0.116,15,61163,25
8,2022-07-09,2043364,34,59993,True,4.1,0.111,26,60099,44
1,2022-07-10,4928145,90,196867,True,4.5,0.024,22,54757,26
2,2022-07-10,5288710,84,163693,True,4.7,0.045,23,62961,29
3,2022-07-10,6869985,152,0,False,4.5,0.105,27,45197,27
4,2022-07-10,3587735,68,88002,True,4.1,0.027,16,52761,39
5,2022-07-10,2872498,63,113238,True,4.9,0.053,30,45595,37
6,2022-07-10,8226606,172,161036,True,4.2,0.064,28,47829,31
7,2022-07-10,5486644,99,0,False,3.7,0.081,32,55421,26
8,2022-07-10,2160575,35,0,False,3.5,0.085,33,61731,20
1,2022-07-11,3857768,74,0,False,4.1,0.14,28,52132,31
2,2022-07-11,2550374,48,0,False,3.5,0.125,34,53133,44
3,2022-07-11,4147018,87,0,False,4.1,0.039,24,47667,21
4,2022-07-11,2651490,48,136689,True,3.9,0.047,16,55239,30
5,2022-07-11,2732570,49,63761,True,4.8,0.068,21,55767,42
6,2022-07-11,5219446,86,165409,True,4.9,0.088,32,60691,26
7,2022-07-11,4565600,91,179020,True,4.5,0.058,21,50171,22
8,2022-07-11,1567203,30,0,False,4.7,0.107,25,52240,23
1,2022-07-12,4656722,72,180713,True,3.7,0.064,20,64677,40
2,2022-07-12,3416695,75,198505,True,3.7,0.115,32,45556,31
3,2022-07-12,3040852,53,191162,True,4.5,0.035,28,57375,38
4,2022-07-12,2632746,47,173641,True,4.6,0.142,30,56016,43
5,2022-07-12,3452712,62,0,False,4.0,0.083,34,55689,32
6,2022-07-12,4747927,75,133997,True,4.5,0.128,22,63306,24
7,2022-07-12,3471879,74,82893,True,3.9,0.053,17,46917,43
8,2022-07-12,2095895,35,169323,True,4.0,0.062,18,59883,44
1,2022-07-13,5788334,101,0,False,3.7,0.095,21,57310,31
2,2022-07-13,3277435,65,102093,True,4.0,0.084,28,50422,22
3,2022-07-13,4446679,94,163440,True,4.3,0.144,26,47305,25
4,2022-07-13,2839811,54,148067,True,4.4,0.141,32,52589,31
5,2022-07-13,4610522,72,0,False,4.2,0.03,26,64035,32
6,2022-07-13,4705650,83,0,False,4.2,0.112,24,56695,43
7,2022-07-13,5301998,115,128204,True,4.7,0.126,17,46104,30
8,2022-07-13,3126017,53,145798,True,4.8,0.149,24,58981,29
1,2022-07-14,5709701,109,103086,True,4.2,0.108,20,52383,36
2,2022-07-14,3971837,63,135669,True,3.5,0.099,19,63045,26
3,2022-07-14,5182630,93,75001,True,4.5,0.098,34,55727,26
4,2022-07-14,2149439,39,179897,True,4.0,0.104,21,55114,26
5,2022-07-14,3789280,65,0,False,4.6,0.121,18,58297,29
6,2022-07-14,6112564,99,52027,True,4.1,0.125,15,61743,33
7,2022-07-14,4210640,87,151104,True,3.5,0.117,24,48398,31
8,2022-07-14,3141001,65,133393,True,4.0,0.038,28,48323,24
1,2022-07-15,6406652,100,0,False,4.0,0.072,28,64067,44
2,2022-07-15,5829740,115,65378,True,4.1,0.047,31,50693,32
3,2022-07-15,3984268,65,159193,True,4.1,0.112,16,61296,20
4,2022-07-15,3149876,52,0,False,4.7,0.022,25,60575,35
5,2022-07-15,3014608,49,115407,True,4.4,0.135,31,61523,36
6,2022-07-15,6839651,130,74928,True,4.7,0.062,25,52613,33
7,2022-07-15,7318799,160,113878,True,4.1,0.148,25,45742,36
8,2022-07-15,3914595,73,182347,True,3.6,0.119,30,53625,28
1,2022-07-16,7199061,124,0,False,4.3,0.137,19,58057,38
2,2022-07-16,5335396,104,0,False,3.8,0.038,30,51302,28
3,2022-07-16,6153943,100,110223,True,3.6,0.146,31,61539,35
4,2022-07-16,2408958,46,102318,True,3.8,0.08,33,52369,41
5,2022-07-16,3628788,62,0,False,4.1,0.066,32,58529,22
6,2022-07-16,7497377,142,116221,True,4.8,0.059,33,52798,44
7,2022-07-16,6114773,110,156615,True,3.8,0.043,22,55589,35
8,2022-07-16,3258574,68,50689,True,4.6,0.039,34,47920,33
1,2022-07-17,3964397,77,88945,True,3.8,0.043,31,51486,26
2,2022-07-17,4149895,82,118892,True,4.3,0.123,31,50608,43
3,2022-07-17,3811867,82,192848,True,4.7,0.099,16,46486,24
4,2022-07-17,2741208,47,0,False,4.1,0.072,17,58324,42
5,2022-07-17,4869168,100,159877,True,4.7,0.021,28,48692,22
6,2022-07-17,6513874,126,129444,True,4.8,0.123,20,51697,40
7,2022-07-17,6449020,101,0,False,4.3,0.04,34,63852,27
8,2022-07-17,2277881,36,149872,True,3.9,0.04,15,63274,38
1,2022-07-18,4675475,86,196683,True,4.4,0.035,33,54366,38
2,2022-07-18,3136265,58,141381,True,4.6,0.136,33,54074,25
3,2022-07-18,4278135,65,142329,True,4.8,0.149,18,65817,29
4,2022-07-18,2903394,50,0,False,3.9,0.142,15,58068,25
5,2022-07-18,2747436,44,0,False,4.3,0.028,32,62442,41
6,2022-07-18,3321197,67,90456,True,4.5,0.045,26,49570,37
7,2022-07-18,4608550,92,156453,True,4.2,0.05,15,50093,36
8,2022-07-18,1435509,22,130461,True,3.5,0.092,15,65250,39
1,2022-07-19,5086926,93,128340,True,4.4,0.113,15,54698,25
2,2022-07-19,2189834,37,144923,True,3.8,0.08,27,59185,28
3,2022-07-19,4088092,74,161407,True,3.7,0.085,15,55244,41
4,2022-07-19,2785052,46,0,False,3.5,0.147,25,60545,32
5,2022-07-19,3443392,61,0,False,4.7,0.09,17,56449,26
6,2022-07-19,5723089,92,106980,True,4.8,0.145,30,62207,21
7,2022-07-19,5367233,114,152750,True,4.0,0.116,24,47081,24
8,2022-07-19,2414097,38,139572,True,4.0,0.064,24,63529,40
1,2022-07-20,3826903,60,156572,True,4.1,0.097,23,63782,34
2,2022-07-20,4248127,67,0,False,4.4,0.06,25,63405,22
3,2022-07-20,4637246,97,0,False,3.6,0.133,32,47807,36
4,2022-07-20,3836965,63,56246,True,4.0,0.03,18,60904,30
5,2022-07-20,4174214,86,0,False,3.9,0.043,20,48537,42
6,2022-07-20,6664389,103,65623,True,4.1,0.044,30,64703,25
7,2022-07-20,4634146,72,134991,True,4.4,0.104,22,64363,20
8,2022-07-20,2465650,48,65007,True,4.4,0.04,29,51368,36
1,2022-07-21,3352625,74,188429,True,4.3,0.061,31,45306,42
2,2022-07-21,3464786,64,53920,True,4.6,0.034,33,54137,42
3,2022-07-21,5164148,112,109182,True,3.8,0.116,18,46108,29
4,2022-07-21,2810312,55,0,False,4.1,0.035,27,51097,39
5,2022-07-21,4089415,63,154812,True,4.7,0.062,22,64911,41
6,2022-07-21,4983530,77,0,False,4.4,0.061,16,64721,27
7,2022-07-21,6646398,122,93386,True,4.1,0.089,34,54479,40
8,2022-07-21,3264969,53,65188,True,3.9,0.079,26,61603,44
1,2022-07-22,7418635,133,198595,True,4.3,0.073,26,55779,38
2,2022-07-22,3576035,60,0,False,3.9,0.129,25,59601,21
3,2022-07-22,6528931,140,0,False,3.8,0.022,15,46635,28
4,2022-07-22,3971864,75,73288,True,4.9,0.025,17,52958,26
5,2022-07-22,3896302,82,0,False,4.4,0.05,32,47516,42
6,2022-07-22,5751381,106,0,False,4.0,0.145,23,54258,33
7,2022-07-22,7949436,125,101467,True,4.8,0.023,26,63595,29
8,2022-07-22,3247445,53,0,False,3.5,0.049,28,61273,33
1,2022-07-23,4293664,73,0,False,4.4,0.051,19,58817,24
2,2022-07-23,4969946,82,0,False,3.8,0.093,34,60609,22
3,2022-07-23,4388039,81,104396,True,3.8,0.141,31,54173,28
4,2022-07-23,2574824,51,69106,True,4.8,0.03,17,50487,23
5,2022-07-23,3118569,59,141976,True,4.2,0.09,26,52857,24
6,2022-07-23,8805116,152,83329,True,4.2,0.056,15,57928,35
7,2022-07-23,5667235,90,157401,True,4.4,0.146,30,62969,21
8,2022-07-23,3784777,79,182559,True,4.6,0.079,22,47909,26
1,2022-07-24,6648171,106,0,False,4.8,0.045,23,62719,21
2,2022-07-24,4849160,84,99215,True,4.5,0.136,21,57728,33
3,2022-07-24,6816573,135,140269,True,3.6,0.111,33,50493,21
4,2022-07-24,2530467,51,88190,True,4.8,0.062,29,49617,38
5,2022-07-24,3235282,57,0,False,4.4,0.142,26,56759,21
6,2022-07-24,7055915,141,67228,True,4.3,0.1,16,50042,25
7,2022-07-24,5451484,110,187607,True,3.7,0.134,23,49559,28
8,2022-07-24,1974084,31,0,False,3.8,0.128,23,63680,36
1,2022-07-25,3017959,54,0,False,3.9,0.047,27,55888,22
2,2022-07-25,2441184,41,0,False,3.7,0.053,17,59541,38
3,2022-07-25,3731560,61,126988,True,4.1,0.128,27,61173,44
4,2022-07-25,2996747,58,0,False,3.5,0.074,19,51668,34
5,2022-07-25,2469073,40,0,False,3.9,0.039,16,61727,26
6,2022-07-25,4964488,93,86812,True,4.2,0.111,30,53382,30
7,2022-07-25,5443728,90,0,False,4.7,0.042,27,60486,35
8,2022-07-25,1772917,29,139392,True,4.5,0.083,30,61135,30
1,2022-07-26,2743399,43,0,False,4.3,0.083,28,63800,26
2,2022-07-26,2262416,35,0,False,3.5,0.126,25,64640,23
3,2022-07-26,4039893,68,111796,True,4.4,0.15,26,59410,28
4,2022-07-26,1815850,30,189039,True,3.8,0.028,31,60528,29
5,2022-07-26,3253598,56,0,False,4.1,0.069,15,58100,43
6,2022-07-26,3608644,79,131775,True,3.5,0.104,31,45679,40
7,2022-07-26,4739698,95,54070,True,4.9,0.04,16,49892,21
8,2022-07-26,1687578,26,167520,True,4.9,0.125,17,64907,31
1,2022-07-27,3203709,55,0,False,4.6,0.147,24,58249,21
2,2022-07-27,3943495,61,154065,True,3.9,0.062,16,64647,44
3,2022-07-27,4446158,78,71341,True,4.1,0.062,22,57002,42
4,2022-07-27,3146029,66,0,False,4.5,0.126,30,47667,21
5,2022-07-27,3605499,57,64484,True,4.9,0.084,31,63254,23
6,2022-07-27,6757853,108,57635,True,4.2,0.034,21,62573,44
7,2022-07-27,6010986,113,115051,True,4.4,0.028,18,53195,32
8,2022-07-27,1940975,34,163552,True,4.2,0.116,21,57088,35
1,2022-07-28,3334475,56,128354,True,4.4,0.049,32,59544,40
2,2022-07-28,4615178,81,198301,True,4.3,0.084,25,56978,33
3,2022-07-28,4324071,84,171680,True,4.7,0.14,24,51477,24
4,2022-07-28,3799195,58,0,False,4.6,0.145,16,65503,41
5,2022-07-28,3992200,66,121755,True,4.9,0.121,34,60488,30
6,2022-07-28,4163478,87,54018,True,4.8,0.067,33,47856,39
7,2022-07-28,4229292,85,80515,True,4.1,0.107,18,49756,32
8,2022-07-28,2071837,36,0,False,4.2,0.038,17,57551,24
1,2022-07-29,6706587,106,93239,True,4.0,0.03,31,63270,26
2,2022-07-29,3782817,70,0,False,4.7,0.137,29,54040,37
3,2022-07-29,4001343,84,0,False,4.5,0.084,17,47635,32
4,2022-07-29,3830371,68,0,False,4.3,0.128,34,56329,26
5,2022-07-29,4769880,88,138377,True,4.2,0.093,25,54203,38
6,2022-07-29,7440627,136,87406,True,4.1,0.028,27,54710,23
7,2022-07-29,7152293,124,129194,True,3.6,0.03,22,57680,34
8,2022-07-29,3286876,63,75834,True,4.7,0.148,28,52173,23
1,2022-07-30,7137847,152,0,False,4.2,0.137,27,46960,23
2,2022-07-30,4893156,89,146136,True,4.1,0.117,34,54979,20
3,2022-07-30,3546839,74,0,False,4.3,0.043,29,47930,32
4,2022-07-30,4564625,86,161363,True,4.8,0.144,27,53077,42
5,2022-07-30,2907828,50,53921,True,4.2,0.067,15,58157,40
6,2022-07-30,4792667,91,0,False,4.6,0.082,25,52667,40
7,2022-07-30,6034812,127,81052,True,4.8,0.141,34,47518,42
8,2022-07-30,3746094,77,173811,True,4.0,0.127,23,48651,34
1,2022-07-31,4490126,96,93004,True,4.3,0.076,30,46772,20
2,2022-07-31,5298615,89,195650,True,4.6,0.021,29,59535,29
3,2022-07-31,5037700,103,0,False,4.5,0.058,24,48910,21
4,2022-07-31,2429846,42,0,False,3.5,0.147,20,57853,32
5,2022-07-31,4922882,89,0,False,4.7,0.134,29,55313,31
6,2022-07-31,5162324,81,122174,True,3.7,0.041,29,63732,31
7,2022-07-31,4666378,85,198703,True,3.7,0.08,32,54899,23
8,2022-07-31,2684068,43,146829,True,4.9,0.144,27,62420,28
1,2022-08-01,4608161,83,0,False,3.7,0.024,34,55520,41
2,2022-08-01,2948308,50,128316,True,3.8,0.117,15,58966,40
3,2022-08-01,3190752,62,164179,True,4.6,0.038,24,51464,25
4,2022-08-01,2272609,39,119439,True,3.9,0.149,26,58272,21
5,2022-08-01,3193820,61,55666,True,3.8,0.102,21,52358,40
6,2022-08-01,5301406,107,194748,True,3.8,0.048,15,49546,26
7,2022-08-01,4074903,73,138333,True,4.4,0.119,33,55821,20
8,2022-08-01,2597728,50,0,False,4.4,0.039,31,51955,25
1,2022-08-02,4469486,83,102672,True,4.9,0.087,17,53849,35
2,2022-08-02,3587306,60,181380,True,4.3,0.117,24,59788,26
3,2022-08-02,4268037,91,0,False,4.4,0.12,17,46902,31
4,2022-08-02,1798955,33,103375,True,3.6,0.108,24,54514,27
5,2022-08-02,3024069,54,0,False,3.6,0.105,26,56001,39
6,2022-08-02,5160728,96,118521,True,4.7,0.132,15,53758,42
7,2022-08-02,5225433,112,115393,True,3.7,0.142,23,46656,36
8,2022-08-02,1918304,34,172343,True,4.5,0.098,15,56421,23
1,2022-08-03,4422438,79,155100,True,4.1,0.08,17,55980,27
2,2022-08-03,4639196,71,0,False,3.5,0.058,32,65341,30
3,2022-08-03,5275598,104,99115,True,4.3,0.068,18,50727,31
4,2022-08-03,2466249,49,97085,True,3.6,0.068,15,50332,44
5,2022-08-03,3445952,63,0,False,4.1,0.028,31,54698,34
6,2022-08-03,7089161,120,196008,True,4.5,0.022,33,59076,42
7,2022-08-03,5586497,92,159449,True,4.1,0.094,17,60723,36
8,2022-08-03,1876636,31,134187,True,4.0,0.143,34,60537,20
1,2022-08-04,4487234,79,0,False,4.8,0.075,16,56800,43
2,2022-08-04,4048452,78,147940,True,4.4,0.104,16,51903,44
3,2022-08-04,5376167,105,176300,True,4.3,0.024,18,51202,42
4,2022-08-04,3653940,59,75393,True,4.8,0.146,32,61931,41
5,2022-08-04,3439660,73,0,False,4.8,0.145,25,47119,30
6,2022-08-04,4545835,79,82837,True,3.6,0.024,33,57542,38
7,2022-08-04,6243927,126,0,False,4.2,0.092,26,49555,27
8,2022-08-04,3234982,57,0,False,3.8,0.044,19,56754,33
1,2022-08-05,6712073,115,165337,True,4.2,0.044,31,58366,29
2,2022-08-05,3456267,64,71080,True,4.7,0.096,20,54004,36
3,2022-08-05,3705971,66,113418,True,4.0,0.124,32,56151,24
4,2022-08-05,3975584,67,64446,True,3.8,0.119,23,59337,29
5,2022-08-05,3616134,73,82990,True,4.4,0.079,18,49536,38
6,2022-08-05,4651092,77,0,False,4.1,0.044,27,60404,32
7,2022-08-05,5056199,108,0,False,4.6,0.129,16,46817,23
8,2022-08-05,2295417,39,154708,True,4.2,0.046,18,58857,31
1,2022-08-06,4603568,77,142176,True,4.5,0.141,16,59787,38
2,2022-08-06,4079401,67,99618,True,4.6,0.126,16,60887,42
3,2022-08-06,4230145,70,119482,True,4.4,0.139,20,60431,38
4,2022-08-06,3200381,62,0,False,3.9,0.049,28,51619,38
5,2022-08-06,3762679,76,0,False,4.2,0.043,24,49509,37
6,2022-08-06,8001725,174,127798,True,3.9,0.043,19,45987,42
7,2022-08-06,6117452,135,183470,True,3.8,0.15,29,45314,26
8,2022-08-06,2545185,43,115683,True,4.1,0.089,34,59190,27
1,2022-08-07,6438036,107,147721,True,3.6,0.066,28,60169,40
2,2022-08-07,5800124,94,172002,True,4.1,0.145,27,61703,22
3,2022-08-07,4245384,65,113770,True,4.4,0.13,19,65314,35
4,2022-08-07,2987055,46,192439,True,3.5,0.076,19,64936,43
5,2022-08-07,4142516,84,59253,True,4.3,0.077,33,49316,31
6,2022-08-07,4610110,76,75306,True,3.6,0.08,34,60659,22
7,2022-08-07,6332962,99,0,False,4.1,0.024,29,63969,44
8,2022-08-07,2647316,40,0,False,4.3,0.122,30,66183,44
1,2022-08-08,4266627,70,0,False,3.7,0.038,23,60952,34
2,2022-08-08,3660156,60,0,False,4.8,0.052,33,61003,35
3,2022-08-08,4077213,63,102231,True,4.5,0.024,25,64718,37
4,2022-08-08,1965031,34,109920,True,4.2,0.117,22,57795,42
5,2022-08-08,3508481,57,0,False,3.7,0.102,34,61552,39
6,2022-08-08,4459675,88,128809,True,4.4,0.105,18,50678,43
7,2022-08-08,4838152,91,117570,True,3.7,0.138,23,53167,34
8,2022-08-08,1811172,38,170660,True,3.8,0.112,15,47662,27
1,2022-08-09,2584674,48,67328,True,4.6,0.117,17,53847,41
2,2022-08-09,2231075,47,124268,True,3.6,0.032,32,47470,41
3,2022-08-09,3337319,57,65633,True,4.0,0.095,32,58549,20
4,2022-08-09,2553440,47,89372,True,4.2,0.095,21,54329,21
5,2022-08-09,2630811,43,92770,True,4.5,0.094,21,61182,28
6,2022-08-09,5284538,103,194629,True,3.5,0.054,25,51306,33
7,2022-08-09,3266639,54,122979,True,4.8,0.104,22,60493,41
8,2022-08-09,1474305,28,126313,True,4.7,0.021,19,52654,28
1,2022-08-10,4416565,84,124461,True,3.6,0.102,29,52578,38
2,2022-08-10,5075081,107,184814,True,4.7,0.082,30,47431,26
3,2022-08-10,4369308,78,0,False,4.0,0.088,27,56017,40
4,2022-08-10,3740684,61,107909,True,3.7,0.075,29,61323,30
5,2022-08-10,2387199,36,0,False,3.8,0.114,18,66311,23
6,2022-08-10,3846797,81,0,False,4.8,0.076,29,47491,31
7,2022-08-10,6666061,114,0,False,3.6,0.07,19,58474,23
8,2022-08-10,2805363,43,94114,True,3.7,0.113,22,65241,34
1,2022-08-11,5502997,106,79176,True,4.4,0.099,21,51915,28
2,2022-08-11,3695367,71,170532,True,3.5,0.021,17,52047,32
3,2022-08-11,5228013,85,0,False,4.2,0.094,28,61506,40
4,2022-08-11,2081072,45,147649,True,4.0,0.035,31,46246,36
5,2022-08-11,3830430,66,51084,True,3.8,0.088,18,58037,26
6,2022-08-11,4670314,75,167296,True,4.9,0.143,22,62271,23
7,2022-08-11,5067365,82,0,False,3.7,0.1,30,61797,25
8,2022-08-11,2586971,46,192754,True,3.8,0.141,32,56239,28
1,2022-08-12,5970657,110,148546,True,3.7,0.145,27,54279,28
2,2022-08-12,4559466,93,0,False,4.1,0.073,23,49027,38
3,2022-08-12,5558569,92,0,False,3.9,0.047,15,60419,34
4,2022-08-12,2630847,44,193360,True,4.5,0.07,19,59792,38
5,2022-08-12,5275353,111,0,False,4.4,0.054,30,47526,39
6,2022-08-12,4623405,101,142273,True,4.8,0.077,28,45776,40
7,2022-08-12,6286593,101,187730,True,4.1,0.086,21,62243,33
8,2022-08-12,2291413,48,76216,True,4.0,0.067,17,47738,26
1,2022-08-13,5286716,111,57402,True,4.8,0.058,24,47628,44
2,2022-08-13,4382599,69,0,False,4.3,0.085,22,63516,38
3,2022-08-13,5026091,101,68394,True,3.6,0.098,27,49763,36
4,2022-08-13,3127692,66,132866,True,3.9,0.035,26,47389,30
5,2022-08-13,5625818,108,184741,True,3.6,0.132,20,52091,20
6,2022-08-13,9076208,161,151052,True,3.5,0.135,15,56374,39
7,2022-08-13,4954643,91,164200,True,3.7,0.116,28,54447,38
8,2022-08-13,2533742,48,121764,True,4.3,0.068,32,52786,35
1,2022-08-14,7600309,146,86953,True,3.9,0.052,19,52057,39
2,2022-08-14,3583522,60,0,False,3.6,0.129,25,59725,36
3,2022-08-14,3770041,78,190683,True,4.6,0.034,23,48334,41
4,2022-08-14,3024889,50,51189,True,3.9,0.095,16,60498,24
5,2022-08-14,4362845,79,88501,True,4.8,0.128,34,55226,23
6,2022-08-14,4835563,82,158825,True,3.8,0.092,30,58970,32
7,2022-08-14,5614915,87,0,False,4.8,0.105,31,64539,34
8,2022-08-14,2666472,45,96768,True,4.1,0.091,30,59255,30
1,2022-08-15,4710012,99,87519,True,3.6,0.123,19,47576,34
2,2022-08-15,3815555,81,131397,True,4.1,0.032,34,47106,22
3,2022-08-15,3721925,82,176067,True,4.2,0.111,21,45389,31
4,2022-08-15,1859085,36,174193,True,3.9,0.06,30,51641,42
5,2022-08-15,3346756,66,0,False,3.7,0.109,22,50708,28
6,2022-08-15,4730925,88,199724,True,4.2,0.093,23,53761,36
7,2022-08-15,5331194,111,89124,True,4.1,0.092,26,48029,43
8,2022-08-15,1687499,27,0,False,4.5,0.099,28,62500,44
1,2022-08-16,2810179,51,0,False,4.8,0.032,23,55102,37
2,2022-08-16,2988807,50,182398,True,4.2,0.122,22,59776,38
3,2022-08-16,2409870,49,0,False,3.6,0.031,20,49181,30
4,2022-08-16,2695369,54,76230,True,4.6,0.107,16,49914,29
5,2022-08-16,3740985,65,79116,True,3.6,0.118,25,57554,27
6,2022-08-16,4638839,87,187495,True,4.2,0.101,19,53320,43
7,2022-08-16,5365541,106,142310,True,3.6,0.052,25,50618,39
8,2022-08-16,1663023,28,111911,True,4.6,0.055,29,59394,28
1,2022-08-17,5717733,119,0,False,3.6,0.149,25,48048,27
2,2022-08-17,2682590,45,0,False,3.5,0.038,31,59613,21
3,2022-08-17,4041794,82,0,False,4.3,0.094,33,49290,24
4,2022-08-17,2701479,44,0,False,4.4,0.071,20,61397,31
5,2022-08-17,3416218,72,118591,True,4.5,0.141,29,47447,29
6,2022-08-17,4117451,63,0,False,4.1,0.035,24,65356,34
7,2022-08-17,6149145,114,145084,True,4.1,0.105,18,53940,29
8,2022-08-17,3262556,65,0,False,4.4,0.1,25,50193,25
1,2022-08-18,5780669,92,0,False,3.8,0.021,21,62833,20
2,2022-08-18,5057720,95,0,False,4.5,0.089,34,53239,20
3,2022-08-18,4565640,78,0,False,4.5,0.069,17,58534,26
4,2022-08-18,2444365,42,125936,True,4.7,0.105,15,58199,38
5,2022-08-18,3279339,50,66727,True,4.8,0.144,29,65587,42
6,2022-08-18,4120438,90,186952,True,4.8,0.046,21,45783,30
7,2022-08-18,6211383,122,164413,True,4.0,0.076,23,50913,38
8,2022-08-18,2305846,36,155360,True,4.6,0.043,24,64051,29
1,2022-08-19,6413937,128,186016,True,4.8,0.146,30,50109,41
2,2022-08-19,4873623,97,0,False,4.5,0.105,24,50244,34
3,2022-08-19,3691031,59,54638,True,4.6,0.139,34,62560,21
4,2022-08-19,4728643,91,87044,True,3.5,0.094,23,51963,40
5,2022-08-19,5254130,97,0,False,4.0,0.126,22,54166,34
6,2022-08-19,7042916,135,186467,True,4.9,0.035,29,52170,20
7,2022-08-19,4593722,77,106166,True,3.8,0.106,26,59659,30
8,2022-08-19,2202302,40,0,False,3.6,0.063,26,55058,43
1,2022-08-20,6563163,121,0,False,4.2,0.101,28,54241,27
2,2022-08-20,4520818,70,98553,True,4.1,0.056,24,64583,22
3,2022-08-20,4583990,96,0,False,3.6,0.09,25,47750,43
4,2022-08-20,3367258,54,186289,True,3.9,0.109,21,62357,21
5,2022-08-20,3487169,69,54639,True,4.1,0.071,19,50539,34
6,2022-08-20,7151097,116,0,False,4.8,0.079,18,61647,34
7,2022-08-20,5625119,120,76585,True,3.7,0.099,15,46876,35
8,2022-08-20,3207215,54,82763,True,4.9,0.109,18,59393,24
1,2022-08-21,4068415,67,174132,True,4.1,0.137,16,60723,38
2,2022-08-21,5480125,101,149202,True,4.5,0.12,29,54259,21
3,2022-08-21,4491345,84,195915,True,4.4,0.11,34,53468,38
4,2022-08-21,3932301,68,0,False,3.9,0.049,33,57828,38
5,2022-08-21,3095199,67,167755,True,3.7,0.088,29,46197,21
6,2022-08-21,7514330,116,95645,True,4.4,0.049,31,64779,35
7,2022-08-21,4419525,78,73414,True,4.0,0.133,26,56661,34
8,2022-08-21,2850020,45,0,False,3.5,0.082,20,63334,36
1,2022-08-22,4776470,89,190845,True,3.9,0.111,26,53668,33
2,2022-08-22,2768477,46,153573,True,3.8,0.03,30,60184,32
3,2022-08-22,3765160,67,0,False,4.4,0.085,24,56196,34
4,2022-08-22,1851103,31,0,False,3.8,0.102,23,59713,38
5,2022-08-22,1991576,31,171937,True,4.5,0.145,17,64244,29
6,2022-08-22,5738295,123,98356,True,4.7,0.133,17,46653,40
7,2022-08-22,4043455,84,0,False,3.5,0.057,28,48136,22
8,2022-08-22,2215455,36,0,False,4.7,0.035,20,61540,37
1,2022-08-23,4938149,79,78280,True,4.5,0.073,28,62508,33
2,2022-08-23,2518998,45,87268,True,3.7,0.058,22,55978,40
3,2022-08-23,3712586,76,0,False,3.6,0.057,24,48850,44
4,2022-08-23,2342792,36,161047,True,3.8,0.141,30,65078,23
5,2022-08-23,3399478,71,0,False,4.2,0.071,24,47880,42
6,2022-08-23,4894348,88,179578,True,3.8,0.026,29,55618,33
7,2022-08-23,4370475,85,66796,True,3.9,0.037,27,51417,38
8,2022-08-23,2252772,47,0,False,4.2,0.101,25,47931,33
1,2022-08-24,5914364,113,52448,True,3.6,0.09,21,52340,42
2,2022-08-24,4447473,97,152050,True,3.6,0.042,30,45850,20
3,2022-08-24,4175081,84,0,False,4.6,0.104,18,49703,42
4,2022-08-24,2822541,57,196748,True,4.7,0.075,33,49518,22
5,2022-08-24,4375256,68,97792,True,3.7,0.111,17,64342,41
6,2022-08-24,7290547,150,147007,True,4.5,0.089,24,48604,31
7,2022-08-24,5085038,103,0,False,4.6,0.086,21,49369,38
8,2022-08-24,1839233,38,69987,True,4.0,0.129,34,48401,34
1,2022-08-25,5573225,108,0,False,4.3,0.03,31,51604,33
2,2022-08-25,4766687,85,126642,True,4.4,0.03,21,56079,35
3,2022-08-25,3995738,67,66870,True,4.7,0.057,25,59638,26
4,2022-08-25,3917671,73,0,False,3.9,0.048,28,53667,32
5,2022-08-25,4019791,86,0,False,4.6,0.067,21,46742,35
6,2022-08-25,5194786,114,142728,True,4.4,0.094,19,45568,27
7,2022-08-25,4590408,82,111988,True,4.6,0.082,33,55981,31
8,2022-08-25,2183940,37,143674,True,4.1,0.096,17,59025,22
1,2022-08-26,7289951,113,198524,True,4.3,0.085,17,64513,40
2,2022-08-26,4070104,71,194976,True,4.2,0.062,31,57325,27
3,2022-08-26,5666306,103,156033,True,3.9,0.048,17,55013,28
4,2022-08-26,4417321,84,0,False,4.3,0.044,33,52587,22
5,2022-08-26,3408659,67,108858,True,4.9,0.087,17,50876,26
6,2022-08-26,7738078,137,141473,True,3.6,0.03,34,56482,38
7,2022-08-26,5250001,85,153212,True,3.5,0.061,26,61765,41
8,2022-08-26,3421538,69,0,False,3.7,0.038,30,49588,41
1,2022-08-27,6434424,106,0,False,3.9,0.102,31,60702,26
2,2022-08-27,4321891,71,0,False,3.8,0.085,22,60872,21
3,2022-08-27,6004072,99,0,False,3.6,0.129,20,60647,35
4,2022-08-27,4423904,80,179163,True,4.0,0.058,19,55299,21
5,2022-08-27,4248710,70,0,False,4.8,0.061,15,60696,28
6,2022-08-27,7384644,119,0,False,4.8,0.127,28,62056,43
7,2022-08-27,8187749,127,180050,True,3.9,0.03,27,64470,38
8,2022-08-27,3868347,79,128228,True,4.4,0.09,22,48966,22
1,2022-08-28,6140180,114,54417,True,4.4,0.045,16,53861,43
2,2022-08-28,4753630,81,0,False,4.3,0.075,29,58687,32
3,2022-08-28,6066542,104,93651,True,3.6,0.081,15,58332,35
